,label,text
841,2,"Hi NBC, 
While I thought it was great the entirety of the presidential election was 
here on YouTube, I have to say that when my closed captions were on, I was 
at a loss. Though I am hearing, there are 360 million people globally who 
rely on the usage of closed captioning. This debate's captioning didn't 
even begin until almost a half hour into the video's beginning (28 minutes, 
38 seconds to be exact) but started with statements that were not made at 
the start of the video. It would be wonderful if something so widely 
watched amongst hearing people could also be viewed by the millions who 
cannot hear but still are voters in our country.
Please fix this, thank you, Megan"
842,2,"Ken bone is a god not Pepe not dat boi not the blunt god snoop no no KEN 
BONE IS THE SAVIOR OF THIS WORLD"
843,2,isn't there a 3rd party to choose? please?
844,2,1:29:38 I respect this guy
845,2,"I believe that the people have stereotyped elections based on this 
""squabble ""of these canidates. There are office holders and potential 
office holders who do hold solid policies that look out for the general 
public. For those that see this don't give up on this Democrarcy build our 
foundation again by electing true officeholders that do their duty, and we 
as a people should cooperate together solve issues as a whole."
846,0,trump un loco demente
847,2,Donald Trumps will emerge victorious. good luck.
848,2,Did they even answer what they were asked ??
849,1,Trump is another level of bad. Go. Hillary. Clinton.
850,0,"trump never answers the questions properly. He always changes the topic to 
ISIS, Walls and so on. What is going ON!"
851,2,"This video shows proof that MOST of America are complete retards to vote 
for this guy. If you actually listen to what he is saying...he sounds like 
a complete retard! He doesn't know what he is doing. If he gets elected, he 
will be the WORST president in history."
852,1,Hillary caused all of this with her illegal server.
853,2,"#waterislife
#NoDAPL
#standwithstandingrock"
854,2,"TRUMP DO NOT REALLY ANSWER TO THE QUESTIONS. Wondering why? Bc he has 
nothing to say or to do for real for the country."
855,1,"Wow after all that during the last question, hillary still goes on to talk 
about herself at the end... - couldn't even make an authentic and genuine 
compliment about Trump?"
856,2,Which part does the Bone come in?
857,2,"Wow, this is one of those rare cases where the sequel is better than the 
original!"
858,0,I vote to Donald trump because Clinton sell USA
859,2,"then they force people to buy insurance that can't afford it or they get 
fined at tax time. 
now they have insurance, can't afford to use it and also can't afford 
groceries or many other things"
860,0,I hate donold trump #killHem
861,0,What a huge man behind Trump 28:18
862,2,"Well if Clinton comes to the throne I will see the second part of 
""Operation Merciful Angel"", or maybe the reboot, so shelter here I come, 
again, maybe now more than 78 days."
863,2,"I'm confused. Was Martha Raddatz a part of this debate, or was she a 
moderator? Start at 1:00:00, and you will see her bias opinion coming out 
more than ever. It's as though she thinks shes a contender in this debate 
rather than a moderator. Not to mention how hypocritical she was; She 
starts out by asking the audience not to interrupt, yet you see her 
interrupting threw out the debate, and even laughing at one point. What a 
mistake it was to cast her as a moderator! After watching her, it seems 
unfair that Megan Kelly got the repercussions she did after the first 
republican primary. Martha Raddatz is a joke!"
864,2,"Soooo it's either a sick woman or a man who just wants power....good 
choice's."
865,2,"""make America great"" WITH ALL THE PEOPLE IN IT..."
866,0,"Dumbass moderators biased towards Clinton. Applause for Trump gets shut 
down, but applause for Clinton isn't. This was a 1v3. 

Libtards."
867,0,put thumps up for me and donold trump gonna die when he lost the debate
868,1,"Hillary Clinton might be the first f-
Sorry I tried to wright female but the emale got deleted....."
869,1,"Plus, women were recently accepted for the draft and ground infantry.So, 
you're going to war too if Hillary's elected."
870,2,"Do you want to teach your students about all types of talk fallacies, just 
let them watch this."
871,1,"Funny that during the times I was watching when the audience cheered 
Hillary the hosts said nothing.. smh."
872,2,"she smiles like an idio, perhaps because she thinks he is a moron who is 
not at her same level, I'm not saying this because I'm biased somehow, is 
just I can fell the arrogance when she smiles"
873,2,"Would a Russian sniper just blow Killary's brains (or whatever you call the 
inside of her head) out already? Yeesh"
874,2,Their answers don't even relate to the questions oh god!
875,2,"She's just like Francois Hollande, the France's Bigger Jokes Ever !"
876,2,"I am voting for Hilary because she will be the first f president. 

Notice anything? The emale was deleted."
877,2,VOTE FOR PEDRO
878,2,WAIT ONE OF THESE TWO IS THE NEW PRESIDENT IN AMERICA?!
879,2,"If i get 1 dollar everytime they lied, i would be rich"
880,2,"I still think Bernie might win, like if you agree. I subscribed, this was a 
good piece of content. Thank you @CBS"
881,2,the first questions such a plant
882,2,"Irony. We are the most powerful nation in the world but when it comes to 
the happiest, we don't even make it in the top 10. Countries like Denmark 
and Finland are. But not us. We are the richest and yet we have the highest 
rates of hunger and childhood poverty. We have Senior citizens that are on 
SS and still can't make it. We could have been the happiest country in the 
world if we chose Bernie. But no. INSTEAD WE ARE STUCK WITH THESE TWO!!! 
GOOD JOB AMERICA."
883,2,"this is the funniest presidential debate ever 
I laughed so hard omg"
884,2,"By the people, for the people, under one God, one nation, saluting one 
America flag! Donald J Trump for President! America first!"
885,1,"If someone were to assassinate Hillary Clinton, we'd be stuck with Tim 
Kaine. Can we just overthrow the government if she wins?"
886,2,"they are both horrible and defined almost exclusively by what they think of 
the other candidate so please please please go vote for jill stein you 
beautiful americans"
887,2,"23:00 look on how much she is blinking,and that fake evil smile,my good she 
has a evil smile"
888,0,"Trump is the real deal, he's self funding with public donations, Hillary 
received $400,000,000 from globalists, and foreign powers
the bankers hate Trump, the entire criminal establishment is against Trump."
889,2,"I have a great youtube channel, my subscriber count is going to be 
huuggeeee, go subscribe to me, my channel is the best, you won't believe 
how great it is."
890,2,What a puppet show.
891,2,How can I flag this for stupidity....
892,2,the worst media....so discriminant
893,2,Obama was not born in this country.
894,1,"FOCUS ON THE BIGGEST ISSUE --- Voting machines... Why is it always 
Republican votes changed to Democratic votes? --- or Bernie votes to 
Hillary votes?

List of numbers to reporting any cases of voter fraud and intimidation in 
each state.
Alabama 334-242-7210
Alaska 907-465-4611
Arizona 602-542-8683
Arkansas 501-682-5070
California 916 657-2166
Colorado 303-894-2200
Connecticut 860-509-6100
Delaware 302-739-4277
Florida 877-868-3737
Georgia 877-725-9797
Hawaii 808-453-8683
Idaho 208-334-2852
Illinois 217-782-4141
Indiana 317-232-6531
Iowa 888-767-8683
Kansas 785-296-4561
Kentucky 502-564-3490
Louisiana 225-922-0900
Maine 207-624-7736
Maryland 410-269-2840
Massachusetts 617-727-7030
Michigan 888-767-6424
Minnesota 877-600-8683
Mississippi 601-576-2550
Missouri 573-751-2301
Montana 406-444-3976
Nebraska 402-471-2555
Nevada 775-684-5705
New Hampshire 603-271-3242
New Jersey 609-292-3760
New Mexico 505-827-3600
New York 518-473-5086
North Carolina 919-733-7173
North Dakota 701-328-4146
Ohio 614-466-2585
Oklahoma 405-521-6457
Oregon 503-986-1518
Pennsylvania 717-787-5280
Rhode Island 401-222-2345
South Carolina 803-734-9060
South Dakota 605-773-3537
Tennessee 615-741-7956
Texas 512-463-5650
Utah 801-538-1041
Vermont 800-439-8683
Virginia 804-864-8901
Washington 360-902-4151
Washington DC 202-727-2525
West Virginia 304-558-6000
Wisconsin 608-261-2028
Wyoming 307-777-5860"
895,1,20:11 a direct hit to hillary
896,2,9:07 i think it is the most famous fly in the world
897,2,Killary = 3. WW
898,1,"Never in the history of this country has there been a political race 
like this. It is a dark day in America when the media and our own 
government help to cover up all the lies, corruption and major 
disregard for the laws that Hillary Clinton has been shoving in our face 
doing anything she can to win this election. No matter how low it is or
how many laws she has to break do so. Hillary will stop at nothing 
including murder to get what she wants. I hope the Americans are smart 
enough to give her what she deserves, which is 30+ years in maximum 
security a Federal Penitentiary. Obama and Hillary are trying to destroy 
this country and its time the American people stand up and take it back."
899,2,"If you want the US to go to nuclear war with Russia, vote for Hillary. If 
you want peace, vote for Trump."
900,1,hillary clinton is a bitch and trump is our next president
901,1,"This is the first time I have watched any presidential debate. Hillary, 
Donald, come over here for a moment. Donald I am not sure about you, you 
are bit rough on the edges but you seem like an honest person. Hillary, 
your husband said it all before you even became important. The fact that 
whole world listens to this instead of focusing on real issues proves a 
point. We have to get rid of dumbs somehow. So I would vote Hillary. JFK 
world does not deserve you so you had to go. Donald if people where honest 
and moral I'd vote you over other candidates but I think so would they 
then. But I am not even U.S. citizen so who cares."
902,0,*Trump Won.*
903,2,"https://soundcloud.com/user-593104302/dread-head check me out lol this is 
more relevant than whatever is going on in this video."
904,0,"When you vote, ASK FOR A PAPER BALLOT!!!!! They LEGALLY have to give you 
one if you ask. TRUMP 2016!!!!! Drain the swamp of CORRUPTION"
905,0,"I really don't agree with Donald Trump because he hates black people so I 
don't agree with his political methods"
906,2,Jill Stein is killing 2 birds with 1 debate;)
907,2,I think I puked at least once or twice in my mouth during this video
908,2,Why does Martha look like a frog under a brick?
909,2,"The votes this election for Trump will come from TRUMPUBLICANS. This group 
of people are evil or stupid or both. The republican party needs to get 
better or get voted out of any seat in public office. It is a very corrupt 
party. TRUMPUBLICANS is what voters in this election and every election in 
the future need to be reminded of. If any body reading this has access to 
the Democratic party and can make sure voters get this message especially 
in future election to help get back the house and secure the 
senate.TRUMPUBLICANS control the Republican party. Until all the 
republicans that supported trump to the end are no longer in this party 
they do not deserve a vote. I hope this can be a turning point in American 
politics. Where attack ads lose votes of the attackers. TRUPUBLICANS. Can 
some body get this to the Democrats? Reply if you can."
910,1,Trump's last hope is to take Hillary furniture shopping:)
911,2,"With these 2 dummies running for president, we're all doomed😒"
912,2,"A prosperous nation is only possible with honorable ministers and 
courageous generals"
913,2,America is going down
914,2,"Islam does not qualify as a religion. Only fanatics and idiots still 
believe it is."
915,2,Is it a fiction with actors and everything ? This can't be reality.
916,2,These two are soo immature to be a president. :/ good luck America!
917,2,"""We're great because we're good."" Wait, what?"
918,2,I think Hilary and Donald are both a disaster. I miss Bernie
919,2,"Two of the most bland people i've ever seen.. lost interest in politics 
after watching them go on about nothing"
920,2,This guy will cause ww3 if he gets elected
921,2,"Most of the time, Donald Trump has been making personal attacks a Hillary 
and diverting from the topic rather than actually providing relevant 
answers to the questions asked, during the debate. He's playing with the 
psychology of people (by playing the ""blame game"")."
922,2,"His idea of running the country, is making himself look like he matters, 
making himself look like he is wanting to help the little people.or other 
races. He may help other races as long as they are wealthy. He is more 
unfit to run this country then the person we just had in office. We need 
someone who is going to genuinely care about every aspect of our security, 
our liberty, our posterity, our education. Not someone who just wants to be 
in the White house and take vacations, or let the house run the country. WE 
NEED SOMEONE WHO IS GOING TO BE THERE FOR ALL OF US> NOT JUST THE WEALTHY."
923,2,"the only way the election is rigged is that the media does the work infavor 
od hillary no doubt."
924,2,"""When I go out and speak, the people of this country are furious!"" - Yeah, 
they're either furious with your inappropriate, shameless behavior or 
they're racist, just like you..."
925,0,Alshammri city hail. Saudi I vote for trump. Goooooooood trump
926,2,"Let's redo the whole election and get different candidates. They are both 
bad Trump will bring us to another recession and Clinton will take us to 
war with Russia not a great idea."
927,1,"Trump may not be presidential material, but he would be infinitely less 
damaging to the U.S than Hillary..."
928,2,"I wish erik harris and dylan klebold were still alive so i could vote for 
them real heroes."
929,2,We are great because we are good??
930,2,"I should not have watched the SNL sketches first, this is so painful to 
watch"
931,2,"How did we go from being admired by the world to this....,time is up for 
US!"
932,2,At the time of the war on Iraq didn't trump say hell yeah to it?
933,2,"I see how everyone complains that they are both awful and I will agree 100%
If I was american I would just vote for a third party if you don't vote you 
make it worst"
934,1,"TRUMP IS HILARIOUS, HILLARY IS TRIUMPH"
935,2,"(Not a US citizen, just sharing my views after reading a lot about both of 
them) she is toooooo much of a politician! I don't support Donald trump. 
But Hillary is not a good person for the job, US is going to lose a lot of 
money in the coming years if she comes to the office. On the other hand, 
donald trumps hatred and need to earn money might just help. He seems to be 
out spoken which the US needs. US needs someone who will say that 'no i 
dont want to give you money' or 'no i am not going to let you buy my 
companies' (you know what i mean) 
Very very strange that I'm saying this but US needs a business man not a 
politician for the coming 8 years or even 4. 

One suggestion for the people who thinks donald trump is an idiot.
Read about him, watch his old videos and you will be surprised to see that 
he makes sense when he talks. He is not going to spend any money outside 
the US, forget about the nuclear weapons they cost way too much in 
comparison to what he thinks is expensive.

Rethink, who ever is supporting Hillary. This is all marketing, very easy 
manipulation. Dig more before you vote."
936,2,"I'm British and the whole thing is like two children arguing over the same 
toy in the playground why don't they stop sniping their opponent and 
actually tell the people of America what THEM THEMSELVES will do if they 
are gave the opportunity to change their country for the greater good . 
What kind of things will Americans be looking for if they choose which ever 
candidate"
937,2,WHEN THEY GO LOW YOU GO HIGH
938,2,"Can someone please explain to me why they are just concentrating on putting 
each other down instead of presenting their own SOLUTIONS for problems of 
the country. Is it because the American people will choose the one who 
gives worse burns in a debate instead of the one who actually has better 
solutions for the USA's future?"
939,0,"Trump started the campaign because he saw foolish things happen to America? 
Smh"
940,0,"Really... where is your evidence that Donald Trump is buying the steel 
being dumped by the Chinese to build his houses, Clinton?!"
941,0,"Mather Rusia loves Mister Trump. Big peace гцссэф no klinton she woman 
woman cooks cleans not president no smart baby yes married yes ok 
ppresjdent no. Pilot no. It's normal trump peace Klinton wuman"
942,2,Do a paper ballot!!!!!!
943,2,"'Our country is great because it's good'.........
RIP America"
944,2,Two kids fighting over who gets the last cookie...
945,1,When Hillary Clinton smiles she looks like a clown with gas
946,2,I think there both stupid
947,2,both are gonna be puppets
948,2,tremendous!
949,2,"Trump actually came out looking pretty good here.. Don't know what all the 
fuss is about."
950,0,Who votes for Trump??
951,2,put her in jail
952,2,"Blondie Moderator is so annoying. I feel like a good smack across the face 
would fix that speech impediment."
953,0,"This was the strongest debate of Trump, I remember it well, it was a 
landslide, what a statement he made here."
954,1,"1:58 ""our country really is great because it's good"" - Hillary Clinton 2016"
955,2,Welp. Looks like im moving to Canada.
956,2,This is literally people roasting each other in a polite matter wtaf.
957,2,This is a joke. NBC is trash.
958,2,Thank goodness I don't live in America now
959,1,"Biggest difference between Hillary and Bernie? Bernie would have raised 
taxes to pay for healthcare (lowering premiums/deductibles) education 
(opening the possibilities to a better life) and infrastructure (roads, 
waterways, bridges, hospitals, schools). Hillary will raise taxes to 
continue foreign interventionist and imperialist wars."
960,1,"I'm sorry Hillary Clinton but USA has a horrible National Health Service oh 
wait there is no NHS like we have in the UK, Portugal, Spain, France etc."
961,2,"This two should have been in a Jerry Springer episode. You know, punching 
and kicking and clawing and kissing."
962,2,the fight for white house are ugly lol bettween hilary and thrump
963,2,"“However [political parties] may now and then answer popular ends, they are 
likely in the course of time and things, to become potent engines, by which 
cunning, ambitious, and unprincipled men will be enabled to subvert the 
power of the people and to usurp for themselves the reins of government, 
destroying afterwards the very engines which have lifted them to unjust 
dominion.” - George Washington #Repubs #Dems"
964,2,"How come that the first few questions were about personality but those 
questions were not directed to what count's but directed in a very subtle 
way to make Donald look bad. And by the way Killary was given the questions 
ahead of time."
965,2,I thought this was the SNL one😂
966,1,Bahaha Hillary complete dodged that first question 😂
967,2,"Since this is nbc I figured there would be 100 ads, I guess not."
968,2,This election is the worst reality show EVER
969,1,14:50 a fly land on Hillary Clintons forehead
970,2,"i cant believe one of them is going to be the precedent, as a part of an IT 
company if I ever get a chance to visit USA, i will definitely try to avoid 
it. I don't want to be in a country where first man or woman is someone 
like them :P"
971,1,I feel sad for Hillary that she has to debate with a teenage
972,2,jail jail to hillary cheating the 3 debates she speak 99 per cent liers.
973,0,"what will you do about clowns ??
:trump put her in jail 
people OHHHHHHHHH"
974,0,go to watch my trump.vs clinton debate rap battle
975,2,OMG America is comdemned
976,2,"I've seen more reasonable, logical, better constructed arguments in a 
primary school. They're just children with microphones, its just silly. And 
that American in the background is just plain rude to the audience, why 
don't they have manners? You cross an ocean to get to America from England 
and look how uncivilised and silly the world becomes in such a short space 
of time, its hysterical"
977,2,"How much longer are Americans going to turn a blind eye to what's happening 
to this Country! This Country is just getting used and abused! Its time for 
some tough love! Its time for a President with some freaking BALLS! Not a 
freaking VAGINA! "
978,2,#prayforamerica
979,2,Hilary is the worst presidential candidate
980,2,"*wow, I don't know how that happened! I meant sad sack :I"
981,2,"WOW AMBASSADOR STEVENS CRIED FOR HELP 600 TIMES AND NOT ONE CRY WAS 
ANSWERED. SO SAD. SUCH DISGRACE."
982,2,I know right
983,2,KEN BONE
984,2,This 2 of 300 million peopleXDXDXD can't wait too see the future 🤗🤗
985,2,"""some horrible things like obama care"" oh trump you always seem to amuse me"
986,0,Trump has got no substance. Its a waste of time !!
987,2,"He haven't mentioned WHY Obama Care is so quote:""bad and horrible, a total 
disaster"" And it's not the only time he didn't explain his opinion."
988,2,Sounds like donald has a little sniff problem. Must be good gear
989,2,bruh great because were good like grammar hello?
990,0,"I haven't seen the real Donald Trump in a while, I forgot how orange he was 
o.o"
991,2,Ken Bone!!!!!
992,2,did I just see a fly go on her face? lmao
993,2,"Talking about yourself in the 3d person is a characteristic of anti-social 
personality disorder (narcissism) as is feeling threatened, being unable to 
recognize your faults and shortcomings. And pathological lying (76%, 70 
times in a single speech, or every 5 minutes depending on how you count 
them). Saying the President's mother was not in the hospital is an example 
of one such lie--we have seen the guy who was born the same night as Obama 
in the same hospital. He remembers his family talking a lot about meeting 
the Obama family. 

Then we have the newspaper announcement--only the hospital can place those 
announcements. We also saw an interview with a fellow student /teacher at 
the university with Obama's parents--it was a big deal that she was 
pregnant there because students did not have babies. Then they brought the 
babies to parties. So much proof of his birth in Hawaii--yet he never will 
admit he was wrong--he just makes up new lies. 'People pouring over the 
border"" is yet another lie--illegal immigration is net zero--as many leave 
as come. He lies and lies. As is car companies stealing our business--it 
was GM's best year!

That ""unifier"" language is straight out of Hitler's M.O.--his last tactic 
after the extreme nationalism, creation of the ""other"" as the ones 
responsible for everything that's wrong in America, the blocking of 
emigration, immigration, the creation of classes of citizenship--certain 
groups must do more and get less, throwing out people with certain beliefs 
(here protected by the Constitution), marking people with insignia and even 
tattoos (I heard him suggest tattoos on the faces of Muslims), and marking 
their documents with religious affiliation/beliefs. Hitler then pivoted to 
becoming the ""unifier"" on the last Sunday in January 1933. On Tuesday I 
think it was--January 30th, the President appointed him Chancellor--he 
never acted as unifier, instead imprisoning communists (the largest 
political faction in the Reichstag (legislature) in the first concentration 
camp, Dachau. He then built 1 per quarter, then one per month and 
eventually put anyone with a hereditary illness, gypsies, homosexuals, and 
Jews inside, once the communists were gone... He transitioned them to slave 
labor camps, then set a 90 day limit on prisoners' usefulness, at which 
point they were scheduled to be dead of starvation, illness, or violence. 
Finally, full of Jews and eastern Europeans, the Final Solution was 
introduced, expanding techniques long used on mental patients and those 
born with debilitating illnesses to Jews and Eastern Europeans. Firing 
squads, gassing... Some unifier. 

Trump loves authoritarian leaders. People are always shocked by these 
rulers later, but they rarely change their stripes. They telegraph their 
intentions, tactics...they say what they like, write about it. His fans 
should wake-up. I know they hate books, studying, boring things. But grow 
up! The country is not a TV show. Go to Hollywood, take tours, go to 
tapings! Don't elect a TV reality host to the most complex, dangerous, 
powerful position on Earth, where even a thoughtless word can cause other 
rulers to invade innocent countries as Saddam has Kuwait, China has Tibet, 
and threatened Nepal and India, Japan has Korea, China and Mongolia and 
Russia has countless countries, most recently Crimea, a region of Ukraine. 
Russia is not massing tanks on Ukraine's border. 

Trump is saying he will hire such better employees to vet immigrantsa...but 
look at people he really hires--he can't even stand them more than a few 
months! It's the best example of incompetence. How would a man who never 
had a job in govt, never even worked on a city council, never even won an 
election to run the local dogpound going to suddenly hire the world's 
greatest employees, and specialists in vetting immigrants--requiring 
language abilities, cultural understanding and experience and a huge dose 
of psychology, and the kind of truth and lie identifying, straight out of 
the gate in Washington--when his days would be filled with mending fences 
with people who he dissed big time and have no reason to work with him...he 
needs them to approve his cabinet, initiatives, funding, and appointments 
to posts around the world. In addition to the full-time job of crisis 
management, diplomacy, etc. The comparison to Reagan ignores the 8 years he 
served running the 7th or 8th largest economy on Earth, the many loyal 
people who had worked for him and knew the jobs, knew the boss, knew each 
other. And he had been running for half a decade, planning planning and 
planning, as were people who supported him in the State Dept, military, 
Congress, the Attorney General... Trump has zero. ZERO. 

Seriously, Chis Christie and Mike Pence (a former radio host after all, not 
an attorney or economist, or even CEO of a big company (these family-run 
tiny businesses like W. and Trump run--where Trump hires one guy to run 
each hotel and each golf course, waiting for their reports, just do not 
count. Trump has no experience hiring on huge levels, managing law 
enforcement, prosecutors and a Justice Dept, a labor dept, the EPA he can't 
even name, the State Dept, etc etc. It's not staging contract negotiations 
because you must see these same people year after year after year. And 
Trump would have to trust and delegate entire chunks--and we've seen what 
self-serving actions these fools take when they get some power...invading 
Iraq looking for fake WMDs, without Kevlar vests on soldiers, or kevlar 
reinforcing on tanks and trucks. Cheney stole everything in the treasury 
for Halliburton--his first loyalty, and now he is a multi, multi 
millionaire...people cannot be trusted if you can't review them 
knowledgeably. 

But Trump does not know world or American history, does not know the govt, 
the world, its leaders...he really thinks aliens are ""pouring"" over the 
border....and jobs can be brought back--even tho 7 to 9 in every 10 jobs 
lost was lost to mechanization. And now China is losing its jobs to 
mechanization and to other countries who are poorer and can work cheaper 
because they live in grass huts. Trump could not learn everything he would 
need to know in a year, if he wanted to, and he has NO intellectual 
curiosity! He could not care less. Dunning Kruger Effect magnified for the 
size of his ego.
(This is copied and pasted)"
994,2,Why does the blonde lady always sound like she is about to cry?
995,2,I don't like Hilary because she evil she is brainwash by the devil
996,2,"My favourite part was when they where simply answering the questions.... I 
am so glad i am not american. I wish all of you so much luck and strength 
in these hard times!"
997,2,"im a georgian i dont live in the US but i kinda agree with both of them i 
mean america is filled with lots of people and some of them must go back to 
theyre rightful countrys and i also agree with clinton-trump cant just kick 
people out of america just because there not born there.in the end i still 
think that hillary will win :D"
998,2,Is it still illegal for a child to run?
999,1,"Hillary needs to stop acting like she is team OBAMA. This is all politics. 
You scratch my back I'll scratch your back!. Once this is all over you will 
see Hillary coming out of one of Trumps over priced expensive hotels waving 
and smiling at folks. Both will be saying gotcha suckers. No matter what, 
we as a nation is in trouble nothing is going to get us out of this 
trillion dollar debt but wiping out the country."
1000,2,"they should just silent their microphones when their time is up.. they have 
a clock they see to know how much time they have left ,.."
1001,2,Hilary's stupid&disgusting smile
1002,1,"Yeah, she has promised the .01% who now admit in 2016 to owning 99% of the 
WORLDS WEALTH- whilst the rest of us BILLIONS & BILLIONS split the 1% 
they've yet to steal from us- that she would start wwiii... she's in bed 
with the same neo con century for a new America dual citizenship Israel/US 
traitors that it's been PROVEN BEYOND ANY DOUBT helped Mossad and 
Rothschilds M15 do 9/11 as a false flag- she wants to shoot down Russian 
fighter jets for destroying Mossad and CIA and M15's funded terrorists on a 
leash ISIL or ISIS or AL QUEDA- C, they're ALL the same... I voted for 
Obama and he did the exact OPPOSITE he promised and carried on bush's 
deregulation of the banks that engineered the 2008 economic collapse just 
like the 1930's- ALL the neo Coke and bush's are voting for Hillary- that 
doesn't WORRY u stupid Hillary supporters? Are u insane? BOTH PARTIES ARE 
100% OWNED BY THE .01% who brought u 9/11 & Iraq- it is NOT a ""conspiracy 
theory""- its conspiracy FACT- look at all the current and former government 
officials, NSA CIA FBI etc Intel agents, navy and Air Force fighter pilots, 
army and Air Force generals- navy admirals, demolitionsAnd explosives 
experts- etc etc etc- were talking highly accredited and successful 
professionals who kno the FACTS of over 200 Mossad agents arrested and 
illegally quietly had their charges dropped and were deported before anyone 
could interrogate them-- these people are evil and scum and the only people 
who don't know that are voting for Hillary and still believe the 
gobblesesque hitlerian reichsministry of propaganda major news networks. 
These people haven't bothered to read all the recent Wikileaks and believe 
this bs Hillary says about Russian hackers. Well if Russian hackers really 
WERE responsible for showing us that she paid over half a million to the 
wife of the FBI agent who later cleared her of serious breaches of security 
protocols that make her absolutely unfit to be POTUS- and of thousands of 
illegals collisions with the major networks to steal the election and of 
hiring people to infiltrate trump rallies and start violence to get on the 
news etc etc etc- she has personally magnified all that the obamas and 
bushes and Kerry and all the other .01% meat puppet bought and paid for 
goons from both fake parties have done to damage the constitution and 
Republic and is their last breath all or nothing desperation candidate and 
they know thy will never win legally or without cheating and even if they 
try to steal it they are done for cuz she has literally zero base anymore 
except the brainwashed sheeple few but the 99% is awake and mad as hell and 
these are the death throes of the 01%.... obviously it would be best if 
Americans had been awake early enough to vote for stein but the entire 
bought and paid for DC political establishment both right and left is 
totally supporting her and afraid of trump and the changes he will make esp 
reinvigorating the constitution and shutting down the fed etc - - this is 
bigger than him and not about him as much as beating them once and for 
all.P"
1003,2,"""You bragged that you have sexually assaulted women"" --> ""we're gonna 
defeat ISIS""
????"
1004,2,"""I questioned his fitness to serve"" well that's the pot calling the kettle 
black if I've ever heard it."
1005,2,"I swear they give Hillary so much time to talk and just cut trump off, not 
saying I'm a republican but i think it should be fair in the debate. Also 
he said 2 minutes to reply"
1006,2,"This is truly a memorable election. Get your memorabilia here: 
https://www.gearbubble.com/gbstore/usavotes2016"
1007,0,hate Donald trump he is softer I c
1008,2,ooh how I love political rosts😍
1009,2,"Hillary I don't think you know how dangerous islamic terrorists are. am not 
against Muslims, but am against what they are thought by their book because 
it has a way of producing terrorist. you can't predict what a Muslim will 
do because they are not allowed to question their holy book or words of 
their preachers."
1010,0,Voting for trump please don't judge
1011,2,@14:50 where did the fly go?
1012,2,They don't even answer the questions...
1013,2,This is where the county is going corrupt billionaire or murderer... Damn
1014,0,ew trump ew
1015,2,Hillardy wins this. I am sure
1016,2,Where is Ken Bone?
1017,2,I see Ken Bone
1018,2,"Neither of them really answer the questions... ""Have you ever sexually 
assaulted women?"" ""LEMME TELL YOU ABOUT HOW IM GOING TO DESTROY ISIS!"""
1019,2,Who are you voting for
1020,2,america is fkd
1021,2,bilmem neye
1022,1,"SEE HILLARY CLINTON , SEX , DRUGS , MONEY AND MURDER."
1023,2,Its really 3 on 1.
1024,2,Rock on that was funny
1025,0,Trump whooped her
1026,2,Vote Dora
1027,1,Who would you Vote for Hillary or Donald?
1028,2,so biased
1029,2,"Trump is better than Hillary, at least. I'm not saying he's perfect. But 
he's better than her. But she'll win, that's already a given. Just gotta 
suck it up for 4 years."
1030,2,Dr jakir naik
1031,2,its not right
1032,1,OAO HILLARY VS TRUMP
1033,0,Trump Trump
1034,2,"Unbelievable, a great country like the United States of America had a bad 
Secretary of States will become the next president. God bless the 
Americans. 
Please All Americans, Blacks, Hispanics, Whites and Asians and Muslims go 
to 
vote against the Ex Secretary of States.... God will make Americans great 
again...
God bless Americans... GOD SENT WIKILEAKS TO SAVE AMERICANS..."
1035,2,25:34
1036,2,20:17 'because you would be in jail' Trumps better lmao
1037,1,Hillary Clinton is evil.
